date,symbol,expiry,close,contracts,value,open_interest,stated_lot,implied_lot
2015-03-25,NIFTY,26-Mar-2015,8535.0,506265,1082528.64,11023900,,25.05
2015-03-25,NIFTY,30-Apr-2015,8611.0,326193,703876.69,14539650,,25.06
2015-03-25,NIFTY,28-May-2015,8663.8,7289,15808.48,831225,,25.03
2015-03-26,BANKNIFTY,26-Mar-2015,17802.8,179684,808739.59,1123675,,25.28
2015-03-26,BANKNIFTY,30-Apr-2015,18066.7,119405,543745.1,2162875,,25.21
2015-03-26,BANKNIFTY,28-May-2015,18208.25,2150,9873.25,153675,,25.22
2015-03-26,NIFTY,26-Mar-2015,8342.1,653564,1375765.19,6810325,,25.23
2015-03-26,NIFTY,30-Apr-2015,8455.75,595562,1267042.35,21837850,,25.16
2015-03-26,NIFTY,28-May-2015,8513.7,14225,30444.82,918600,,25.14
2015-03-27,BANKNIFTY,30-Apr-2015,18277.35,161440,731866.14,2048950,,24.8
2015-03-27,BANKNIFTY,28-May-2015,18386.3,5531,25311.11,167150,,24.89
2015-03-27,BANKNIFTY,25-Jun-2015,18472.9,263,1203.71,4150,,24.78
2015-03-27,NIFTY,30-Apr-2015,8434.9,496803,1046947.03,21287100,,24.98
2015-03-27,NIFTY,28-May-2015,8488.8,14554,30874.93,961225,,24.99
2015-03-27,NIFTY,25-Jun-2015,8529.1,7069,15072.59,95150,,25.0
2015-03-30,BANKNIFTY,30-Apr-2015,18525.65,108422,498532.69,2013300,,24.82
2015-03-30,BANKNIFTY,28-May-2015,18655.7,3614,16787.27,169225,,24.9
2015-03-30,BANKNIFTY,25-Jun-2015,18721.7,157,728.95,6200,,24.8
2015-03-30,NIFTY,30-Apr-2015,8557.5,406470,864259.47,20123150,,24.85
2015-03-30,NIFTY,28-May-2015,8611.4,12218,26144.25,1021650,,24.85
2015-03-30,NIFTY,25-Jun-2015,8645.65,2774,5954.33,119525,,24.83
2015-03-31,BANKNIFTY,30-Apr-2015,18310.65,122628,565438.15,2090100,,25.18
2015-03-31,BANKNIFTY,28-May-2015,18434.5,2471,11445.23,168250,,25.13
2015-03-31,BANKNIFTY,25-Jun-2015,18514.0,299,1394.16,8975,,25.18
2015-03-31,NIFTY,30-Apr-2015,8534.75,397674,850863.44,19516750,,25.07
2015-03-31,NIFTY,28-May-2015,8585.8,8391,18055.59,1019350,,25.06
2015-03-31,NIFTY,25-Jun-2015,8618.6,4404,9520.31,170500,,25.08
2015-04-01,BANKNIFTY,30-Apr-2015,18727.0,136112,629554.58,1842725,,24.7
2015-04-01,BANKNIFTY,28-May-2015,18847.85,6826,31686.03,81225,,24.63
2015-04-01,BANKNIFTY,25-Jun-2015,18932.8,220,1031.0,11625,,24.75
2015-04-01,NIFTY,30-Apr-2015,8633.1,416855,893452.85,18973525,,24.83
2015-04-01,NIFTY,28-May-2015,8680.1,25048,53904.26,611400,,24.79
2015-04-01,NIFTY,25-Jun-2015,8716.7,6218,13467.32,234225,,24.85
2015-04-06,BANKNIFTY,30-Apr-2015,18665.5,114319,532943.62,1772925,,24.98
2015-04-06,BANKNIFTY,28-May-2015,18780.15,2602,12198.29,63525,,24.96
2015-04-06,BANKNIFTY,25-Jun-2015,18861.0,212,999.6,11325,,25.0
2015-04-06,NIFTY,30-Apr-2015,8689.8,358739,775497.59,18603375,,24.88
2015-04-06,NIFTY,28-May-2015,8738.45,7434,16162.77,601975,,24.88
2015-04-06,NIFTY,25-Jun-2015,8769.9,2343,5113.64,254000,,24.89
2015-04-07,BANKNIFTY,30-Apr-2015,18571.7,167935,779390.4,1801975,,24.99
2015-04-07,BANKNIFTY,28-May-2015,18695.15,2999,14016.43,63400,,25.0
2015-04-07,BANKNIFTY,25-Jun-2015,18790.1,271,1271.19,11550,,24.96
2015-04-07,NIFTY,30-Apr-2015,8711.3,541274,1174464.41,18555400,,24.91
2015-04-07,NIFTY,28-May-2015,8761.05,9878,21560.65,614425,,24.91
2015-04-07,NIFTY,25-Jun-2015,8788.9,5098,11176.66,270900,,24.94
2015-04-08,BANKNIFTY,30-Apr-2015,18510.55,113513,526763.78,1849725,,25.07
2015-04-08,BANKNIFTY,28-May-2015,18635.7,2480,11579.95,64225,,25.06
2015-04-08,BANKNIFTY,25-Jun-2015,18703.4,91,426.42,11900,,25.05
2015-04-08,NIFTY,30-Apr-2015,8762.65,364414,797309.55,19171300,,24.97
2015-04-08,NIFTY,28-May-2015,8808.75,8083,17778.41,621175,,24.97
2015-04-08,NIFTY,25-Jun-2015,8838.25,2879,6353.78,279900,,24.97
2015-04-09,BANKNIFTY,30-Apr-2015,18961.9,215878,1013685.9,1740650,,24.76
2015-04-09,BANKNIFTY,28-May-2015,19077.75,3892,18379.9,74750,,24.75
2015-04-09,BANKNIFTY,25-Jun-2015,19146.5,229,1087.11,13275,,24.79
2015-04-09,NIFTY,30-Apr-2015,8811.1,470024,1030707.63,19074800,,24.89
2015-04-09,NIFTY,28-May-2015,8857.35,11339,25007.41,625375,,24.9
2015-04-09,NIFTY,25-Jun-2015,8886.85,2334,5163.47,276125,,24.89
2015-04-10,BANKNIFTY,30-Apr-2015,18864.7,93766,442734.11,1698475,,25.03
2015-04-10,BANKNIFTY,28-May-2015,18972.1,1865,8858.34,71350,,25.04
2015-04-10,BANKNIFTY,25-Jun-2015,19038.7,112,533.72,13800,,25.03
2015-04-10,NIFTY,30-Apr-2015,8811.45,252034,554362.17,19117225,,24.96
2015-04-10,NIFTY,28-May-2015,8856.2,7079,15650.16,639900,,24.96
2015-04-10,NIFTY,25-Jun-2015,8888.6,2731,6057.97,273750,,24.96
2015-04-13,BANKNIFTY,30-Apr-2015,18856.45,87642,413608.63,1790050,,25.03
2015-04-13,BANKNIFTY,28-May-2015,18962.85,1754,8321.67,72075,,25.02
2015-04-13,BANKNIFTY,25-Jun-2015,19046.3,217,1034.75,14450,,25.04
2015-04-13,NIFTY,30-Apr-2015,8855.45,345725,763774.28,18773425,,24.95
2015-04-13,NIFTY,28-May-2015,8901.15,9726,21589.64,689225,,24.94
2015-04-13,NIFTY,25-Jun-2015,8933.05,3329,7414.87,272550,,24.93
2015-04-15,BANKNIFTY,30-Apr-2015,18769.4,132517,627383.93,1687450,,25.22
2015-04-15,BANKNIFTY,28-May-2015,18891.9,3082,14670.5,72900,,25.2
2015-04-15,BANKNIFTY,25-Jun-2015,18928.15,562,2687.46,15650,,25.26
2015-04-15,NIFTY,30-Apr-2015,8786.15,377252,832166.67,19404225,,25.11
2015-04-15,NIFTY,28-May-2015,8835.95,13405,29744.76,757075,,25.11
2015-04-15,NIFTY,25-Jun-2015,8867.4,3735,8324.12,286525,,25.13
2015-04-16,BANKNIFTY,30-Apr-2015,18672.9,141367,659011.76,1711175,,24.97
2015-04-16,BANKNIFTY,28-May-2015,18791.0,3954,18542.45,76550,,24.96
2015-04-16,BANKNIFTY,25-Jun-2015,18906.15,391,1840.63,17650,,24.9
2015-04-16,NIFTY,30-Apr-2015,8726.15,547972,1195141.82,19351625,,24.99
2015-04-16,NIFTY,28-May-2015,8776.9,17577,38552.02,801975,,24.99
2015-04-16,NIFTY,25-Jun-2015,8807.55,3723,8195.37,286950,,24.99
2015-04-17,BANKNIFTY,30-Apr-2015,18408.35,117061,541347.22,1752100,,25.12
2015-04-17,BANKNIFTY,28-May-2015,18538.55,3869,18007.95,92450,,25.11
2015-04-17,BANKNIFTY,25-Jun-2015,18643.6,484,2259.98,17750,,25.05
2015-04-17,NIFTY,30-Apr-2015,8638.85,376887,817079.24,20484175,,25.1
2015-04-17,NIFTY,28-May-2015,8690.15,15964,34804.17,871850,,25.09
2015-04-17,NIFTY,25-Jun-2015,8724.65,2577,5641.43,299800,,25.09
2015-04-20,BANKNIFTY,30-Apr-2015,18142.0,162023,742378.81,1959225,,25.26
2015-04-20,BANKNIFTY,28-May-2015,18275.05,5401,24919.66,109850,,25.25
2015-04-20,BANKNIFTY,25-Jun-2015,18334.05,354,1635.08,18925,,25.19
2015-04-20,NIFTY,30-Apr-2015,8469.9,596267,1272411.12,20434425,,25.19
2015-04-20,NIFTY,28-May-2015,8525.9,39041,83791.03,1148725,,25.17
2015-04-20,NIFTY,25-Jun-2015,8563.55,6602,14243.61,345075,,25.19
2015-04-21,BANKNIFTY,30-Apr-2015,18156.1,147024,669589.57,1953550,,25.08
2015-04-21,BANKNIFTY,28-May-2015,18287.7,7421,34035.52,140500,,25.08
2015-04-21,BANKNIFTY,25-Jun-2015,18349.25,339,1560.29,20125,,25.08
2015-04-21,NIFTY,30-Apr-2015,8400.45,593060,1252311.61,21465325,,25.14
2015-04-21,NIFTY,28-May-2015,8457.9,45144,96018.84,1361175,,25.15
2015-04-21,NIFTY,25-Jun-2015,8499.95,5487,11710.68,353775,,25.11
2015-04-22,BANKNIFTY,30-Apr-2015,18297.4,191559,868543.46,1901725,,24.78
2015-04-22,BANKNIFTY,28-May-2015,18432.7,11732,53548.9,181475,,24.76
2015-04-22,BANKNIFTY,25-Jun-2015,18506.3,585,2680.37,23000,,24.76
2015-04-22,NIFTY,30-Apr-2015,8461.2,719929,1511685.04,21311225,,24.82
2015-04-22,NIFTY,28-May-2015,8511.7,55711,117675.53,1627150,,24.82
2015-04-22,NIFTY,25-Jun-2015,8549.7,7760,16472.52,394250,,24.83
2015-04-23,BANKNIFTY,30-Apr-2015,18262.95,166851,763389.31,1801000,,25.05
2015-04-23,BANKNIFTY,28-May-2015,18402.0,13662,62964.44,223350,,25.04
2015-04-23,BANKNIFTY,25-Jun-2015,18466.9,397,1837.4,22875,,25.06
2015-04-23,NIFTY,30-Apr-2015,8405.35,686584,1448200.37,20376125,,25.09
2015-04-23,NIFTY,28-May-2015,8456.65,66024,140120.76,1836025,,25.1
2015-04-23,NIFTY,25-Jun-2015,8491.6,6497,13838.47,416875,,25.08
2015-04-24,BANKNIFTY,30-Apr-2015,18031.15,133181,601401.97,1815325,,25.04
2015-04-24,BANKNIFTY,28-May-2015,18155.45,16861,76689.24,331450,,25.05
2015-04-24,BANKNIFTY,25-Jun-2015,18235.9,707,3227.18,25350,,25.03
2015-04-24,NIFTY,30-Apr-2015,8318.8,527704,1100526.12,19551700,,25.07
2015-04-24,NIFTY,28-May-2015,8372.05,66178,138924.17,2218800,,25.07
2015-04-24,NIFTY,25-Jun-2015,8412.2,5891,12410.88,426200,,25.04
2015-04-27,BANKNIFTY,30-Apr-2015,17790.2,128543,575121.6,1645875,,25.15
2015-04-27,BANKNIFTY,28-May-2015,17914.0,22323,100634.59,502800,,25.17
2015-04-27,BANKNIFTY,25-Jun-2015,17984.0,859,3884.53,28000,,25.15
2015-04-27,NIFTY,30-Apr-2015,8223.0,535439,1105685.5,17651575,,25.11
2015-04-27,NIFTY,28-May-2015,8280.35,186419,387504.3,4913400,,25.1
2015-04-27,NIFTY,25-Jun-2015,8313.75,7954,16601.41,478825,,25.11
2015-04-28,BANKNIFTY,30-Apr-2015,18247.0,172573,780183.55,1273525,,24.78
2015-04-28,BANKNIFTY,28-May-2015,18366.35,38818,176836.8,699625,,24.8
2015-04-28,BANKNIFTY,25-Jun-2015,18401.7,1155,5266.91,35375,,24.78
2015-04-28,NIFTY,30-Apr-2015,8292.4,648965,1338596.12,14153150,,24.87
2015-04-28,NIFTY,28-May-2015,8349.35,288833,599511.5,8654225,,24.86
2015-04-28,NIFTY,25-Jun-2015,8384.9,9917,20654.3,539175,,24.84
2015-04-29,BANKNIFTY,30-Apr-2015,18300.55,128019,586054.65,1065375,,25.01
2015-04-29,BANKNIFTY,28-May-2015,18421.65,44600,205607.11,1001475,,25.03
2015-04-29,BANKNIFTY,25-Jun-2015,18483.7,1051,4853.18,40150,,24.98
2015-04-29,NIFTY,30-Apr-2015,8238.25,642959,1327983.31,11024125,,25.07
2015-04-29,NIFTY,28-May-2015,8292.2,338434,703838.03,12973550,,25.08
2015-04-29,NIFTY,25-Jun-2015,8330.45,9338,19502.3,594900,,25.07
2015-04-30,BANKNIFTY,30-Apr-2015,18327.45,133127,608891.42,603075,,24.96
2015-04-30,BANKNIFTY,28-May-2015,18490.65,87933,405433.43,1607650,,24.94
2015-04-30,BANKNIFTY,25-Jun-2015,18547.8,1553,7181.83,52600,,24.93
2015-04-30,NIFTY,30-Apr-2015,8177.35,814081,1663335.38,9175700,,24.99
2015-04-30,NIFTY,28-May-2015,8244.05,544411,1120600.74,18924450,,24.97
2015-04-30,NIFTY,25-Jun-2015,8275.3,13658,28224.48,719975,,24.97
2015-05-04,BANKNIFTY,28-May-2015,18599.2,95603,444353.21,1695625,,24.99
2015-05-04,BANKNIFTY,25-Jun-2015,18660.3,2308,10759.47,59850,,24.98
2015-05-04,BANKNIFTY,30-Jul-2015,18760.7,78,365.36,925,,24.97
2015-05-04,NIFTY,28-May-2015,8372.25,498328,1037265.7,18338950,,24.86
2015-05-04,NIFTY,25-Jun-2015,8404.85,11446,23921.68,763175,,24.87
2015-05-04,NIFTY,30-Jul-2015,8438.85,1647,3456.79,24000,,24.87
2015-05-05,BANKNIFTY,28-May-2015,18557.9,94858,440164.07,1790000,,25.0
2015-05-05,BANKNIFTY,25-Jun-2015,18614.8,1907,8874.83,62850,,25.0
2015-05-05,BANKNIFTY,30-Jul-2015,18697.2,46,215.25,1525,,25.03
2015-05-05,NIFTY,28-May-2015,8361.7,444945,929256.3,16792050,,24.98
2015-05-05,NIFTY,25-Jun-2015,8393.8,8880,18615.7,811975,,24.98
2015-05-05,NIFTY,30-Jul-2015,8430.55,1553,3270.67,37425,,24.98
2015-05-06,BANKNIFTY,28-May-2015,17840.55,193197,873370.18,2188425,,25.34
2015-05-06,BANKNIFTY,25-Jun-2015,17894.75,4674,21195.81,81625,,25.34
2015-05-06,BANKNIFTY,30-Jul-2015,17998.45,241,1100.88,3725,,25.38
2015-05-06,NIFTY,28-May-2015,8121.75,877887,1796837.26,16453250,,25.2
2015-05-06,NIFTY,25-Jun-2015,8153.75,22811,46832.19,940050,,25.18
2015-05-06,NIFTY,30-Jul-2015,8193.95,3268,6750.28,55200,,25.21
2015-05-07,BANKNIFTY,28-May-2015,17424.35,181350,795868.22,2087075,,25.19
2015-05-07,BANKNIFTY,25-Jun-2015,17486.4,4547,20010.2,96200,,25.17
2015-05-07,BANKNIFTY,30-Jul-2015,17572.45,387,1712.53,4875,,25.18
2015-05-07,NIFTY,28-May-2015,8082.15,663738,1341604.55,15225475,,25.01
2015-05-07,NIFTY,25-Jun-2015,8113.4,21721,44068.76,1091875,,25.01
2015-05-07,NIFTY,30-Jul-2015,8151.75,2653,5403.14,69725,,24.98
2015-05-08,BANKNIFTY,28-May-2015,17818.55,155385,690417.05,1809150,,24.94
2015-05-08,BANKNIFTY,25-Jun-2015,17874.75,4160,18547.08,101750,,24.94
2015-05-08,BANKNIFTY,30-Jul-2015,17942.8,369,1650.59,7475,,24.93
2015-05-08,NIFTY,28-May-2015,8210.55,554911,1137826.69,13963525,,24.97
2015-05-08,NIFTY,25-Jun-2015,8240.25,17022,35038.14,1130975,,24.98
2015-05-08,NIFTY,30-Jul-2015,8275.85,3411,7050.67,93750,,24.98
2015-05-11,BANKNIFTY,28-May-2015,18208.8,122840,555673.45,1700150,,24.84
2015-05-11,BANKNIFTY,25-Jun-2015,18266.95,3605,16385.03,114850,,24.88
2015-05-11,BANKNIFTY,30-Jul-2015,18352.8,290,1322.06,9800,,24.84
2015-05-11,NIFTY,28-May-2015,8342.15,428296,890218.13,13659750,,24.92
2015-05-11,NIFTY,25-Jun-2015,8372.45,18649,38912.15,1258250,,24.92
2015-05-11,NIFTY,30-Jul-2015,8410.45,2855,5984.09,108050,,24.92
2015-05-12,BANKNIFTY,28-May-2015,17619.5,147300,654688.5,1858325,,25.23
2015-05-12,BANKNIFTY,25-Jun-2015,17678.2,4829,21514.74,127550,,25.2
2015-05-12,BANKNIFTY,30-Jul-2015,17760.7,400,1793.01,8550,,25.24
2015-05-12,NIFTY,28-May-2015,8131.25,670975,1373572.72,14094400,,25.18
2015-05-12,NIFTY,25-Jun-2015,8160.4,28112,57685.67,1452400,,25.15
2015-05-12,NIFTY,30-Jul-2015,8203.8,3541,7312.19,110100,,25.17
2015-05-13,BANKNIFTY,28-May-2015,18109.2,207400,929290.24,1681950,,24.74
2015-05-13,BANKNIFTY,25-Jun-2015,18168.9,6503,29230.39,149725,,24.74
2015-05-13,BANKNIFTY,30-Jul-2015,18251.15,594,2684.53,11675,,24.76
2015-05-13,NIFTY,28-May-2015,8250.75,893726,1833698.02,13866675,,24.87
2015-05-13,NIFTY,25-Jun-2015,8278.35,28429,58511.76,1520525,,24.86
2015-05-13,NIFTY,30-Jul-2015,8318.0,3668,7586.7,118200,,24.87
2015-05-14,BANKNIFTY,28-May-2015,18135.2,147173,662449.99,1711775,,24.82
2015-05-14,BANKNIFTY,25-Jun-2015,18191.2,4860,21950.14,159075,,24.83
2015-05-14,BANKNIFTY,30-Jul-2015,18268.9,459,2083.54,12000,,24.85
2015-05-14,NIFTY,28-May-2015,8237.8,560464,1149349.38,14081550,,24.89
2015-05-14,NIFTY,25-Jun-2015,8264.8,20036,41223.84,1598675,,24.89
2015-05-14,NIFTY,30-Jul-2015,8306.55,3272,6769.23,128625,,24.91
2015-05-15,BANKNIFTY,28-May-2015,18163.1,94781,430751.21,1627225,,25.02
2015-05-15,BANKNIFTY,25-Jun-2015,18215.6,3575,16290.85,173150,,25.02
2015-05-15,BANKNIFTY,30-Jul-2015,18301.85,190,869.94,13175,,25.02
2015-05-15,NIFTY,28-May-2015,8261.2,355479,733942.99,14010025,,24.99
2015-05-15,NIFTY,25-Jun-2015,8286.25,18248,37798.24,1679750,,25.0
2015-05-15,NIFTY,30-Jul-2015,8327.4,2493,5189.35,133200,,25.0
2015-05-18,BANKNIFTY,28-May-2015,18401.5,98675,451597.42,1760325,,24.87
2015-05-18,BANKNIFTY,25-Jun-2015,18453.7,5251,24111.98,204100,,24.88
2015-05-18,BANKNIFTY,30-Jul-2015,18489.8,279,1287.24,15650,,24.95
2015-05-18,NIFTY,28-May-2015,8372.8,411646,856899.11,13624125,,24.86
2015-05-18,NIFTY,25-Jun-2015,8399.3,26726,55796.38,1858875,,24.86
2015-05-18,NIFTY,30-Jul-2015,8433.5,4406,9240.29,165250,,24.87
2015-05-19,BANKNIFTY,28-May-2015,18366.4,129333,594606.89,1675475,,25.03
2015-05-19,BANKNIFTY,25-Jun-2015,18418.15,8301,38245.08,227400,,25.01
2015-05-19,BANKNIFTY,30-Jul-2015,18495.65,339,1569.68,17375,,25.03
2015-05-19,NIFTY,28-May-2015,8366.3,552744,1157370.71,13603075,,25.03
2015-05-19,NIFTY,25-Jun-2015,8394.8,35934,75474.41,2042050,,25.02
2015-05-19,NIFTY,30-Jul-2015,8435.4,4321,9130.79,184250,,25.05
2015-05-20,BANKNIFTY,28-May-2015,18523.6,98029,454210.0,1770450,,25.01
2015-05-20,BANKNIFTY,25-Jun-2015,18579.35,6776,31477.91,243900,,25.0
2015-05-20,BANKNIFTY,30-Jul-2015,18659.35,341,1591.46,19875,,25.01
2015-05-20,NIFTY,28-May-2015,8424.3,413471,871250.26,13583475,,25.01
2015-05-20,NIFTY,25-Jun-2015,8449.45,30344,64129.32,2107000,,25.01
2015-05-20,NIFTY,30-Jul-2015,8486.85,3265,6933.29,208125,,25.02
2015-05-21,BANKNIFTY,28-May-2015,18500.4,109452,505384.03,1699075,,24.96
2015-05-21,BANKNIFTY,25-Jun-2015,18549.5,5622,26024.29,272925,,24.95
2015-05-21,BANKNIFTY,30-Jul-2015,18632.4,398,1849.66,22475,,24.94
2015-05-21,NIFTY,28-May-2015,8419.1,360992,759060.75,13144450,,24.98
2015-05-21,NIFTY,25-Jun-2015,8440.6,42119,88822.05,2513425,,24.98
2015-05-21,NIFTY,30-Jul-2015,8477.4,2330,4933.46,218850,,24.98
2015-05-22,BANKNIFTY,28-May-2015,18375.25,156304,724515.03,1773000,,25.23
2015-05-22,BANKNIFTY,25-Jun-2015,18436.7,14070,65377.76,352300,,25.2
2015-05-22,BANKNIFTY,30-Jul-2015,18522.65,711,3313.16,21400,,25.16
2015-05-22,NIFTY,28-May-2015,8452.05,371614,785555.58,12865450,,25.01
2015-05-22,NIFTY,25-Jun-2015,8476.5,104823,222260.85,3783475,,25.01
2015-05-22,NIFTY,30-Jul-2015,8512.6,3208,6830.3,224925,,25.01
2015-05-25,BANKNIFTY,28-May-2015,18280.8,85872,393566.03,1623525,,25.07
2015-05-25,BANKNIFTY,25-Jun-2015,18321.1,15116,69472.79,504375,,25.09
2015-05-25,BANKNIFTY,30-Jul-2015,18407.95,491,2265.98,23800,,25.07
2015-05-25,NIFTY,28-May-2015,8368.45,376395,790026.69,11915150,,25.08
2015-05-25,NIFTY,25-Jun-2015,8389.3,99996,210560.88,4464750,,25.1
2015-05-25,NIFTY,30-Jul-2015,8427.8,3456,7304.78,220900,,25.08
2015-05-26,BANKNIFTY,28-May-2015,18288.15,87214,397876.19,1483050,,24.95
2015-05-26,BANKNIFTY,25-Jun-2015,18315.95,22605,103320.68,746100,,24.95
2015-05-26,BANKNIFTY,30-Jul-2015,18403.15,554,2544.55,26750,,24.96
2015-05-26,NIFTY,28-May-2015,8337.9,354089,738105.96,10750750,,25.0
2015-05-26,NIFTY,25-Jun-2015,8355.35,152116,317848.59,6563975,,25.01
2015-05-26,NIFTY,30-Jul-2015,8394.7,3566,7485.53,237425,,25.01
2015-05-27,BANKNIFTY,28-May-2015,18513.6,127727,587835.51,1304575,,24.86
2015-05-27,BANKNIFTY,25-Jun-2015,18533.3,49311,227339.31,987900,,24.88
2015-05-27,BANKNIFTY,30-Jul-2015,18610.85,820,3795.8,36700,,24.87
2015-05-27,NIFTY,28-May-2015,8331.75,460282,956719.16,8601350,,24.95
2015-05-27,NIFTY,25-Jun-2015,8349.2,282326,588079.58,10164475,,24.95
2015-05-27,NIFTY,30-Jul-2015,8384.45,3825,8001.45,266175,,24.95
2015-05-28,BANKNIFTY,28-May-2015,18441.25,125212,578632.15,945125,,25.06
2015-05-28,BANKNIFTY,25-Jun-2015,18491.25,82889,383595.07,1612425,,25.03
2015-05-28,BANKNIFTY,30-Jul-2015,18570.45,1504,6994.49,45825,,25.04
2015-05-28,NIFTY,28-May-2015,8317.0,536117,1113405.05,6241025,,24.97
2015-05-28,NIFTY,25-Jun-2015,8318.55,375191,780255.0,12973375,,25.0
2015-05-28,NIFTY,30-Jul-2015,8354.6,12272,25634.36,347375,,25.0
2015-05-29,BANKNIFTY,25-Jun-2015,18764.15,111790,521713.4,1618300,,24.87
2015-05-29,BANKNIFTY,30-Jul-2015,18841.95,1920,8992.75,60075,,24.86
2015-05-29,BANKNIFTY,27-Aug-2015,18936.05,164,772.09,2250,,24.86
2015-05-29,NIFTY,25-Jun-2015,8458.65,680534,1432157.25,15851025,,24.88
2015-05-29,NIFTY,30-Jul-2015,8492.65,14258,30114.69,454825,,24.87
2015-05-29,NIFTY,27-Aug-2015,8533.6,2511,5320.34,31600,,24.83
2015-06-01,BANKNIFTY,25-Jun-2015,18641.4,91585,429206.1,1742400,,25.14
2015-06-01,BANKNIFTY,30-Jul-2015,18722.1,2293,10797.41,73975,,25.15
2015-06-01,BANKNIFTY,27-Aug-2015,18839.2,215,1020.15,5400,,25.19
2015-06-01,NIFTY,25-Jun-2015,8431.65,309987,654764.77,16097875,,25.05
2015-06-01,NIFTY,30-Jul-2015,8468.05,5072,10761.76,469525,,25.06
2015-06-01,NIFTY,27-Aug-2015,8510.75,1253,2670.59,37650,,25.04
2015-06-02,BANKNIFTY,25-Jun-2015,17937.15,212499,971354.61,2182650,,25.48
2015-06-02,BANKNIFTY,30-Jul-2015,18030.05,6502,29843.19,98775,,25.46
2015-06-02,BANKNIFTY,27-Aug-2015,18167.75,371,1712.9,8700,,25.41
2015-06-02,NIFTY,25-Jun-2015,8225.35,829989,1725127.01,16110750,,25.27
2015-06-02,NIFTY,30-Jul-2015,8263.35,18202,37993.12,530550,,25.26
2015-06-02,NIFTY,27-Aug-2015,8310.6,5784,12179.09,97825,,25.34
2015-06-03,BANKNIFTY,25-Jun-2015,17720.85,156092,692373.47,2231275,,25.03
2015-06-03,BANKNIFTY,30-Jul-2015,17794.05,5026,22396.17,109850,,25.04
2015-06-03,BANKNIFTY,27-Aug-2015,17932.8,474,2127.02,9150,,25.02
2015-06-03,NIFTY,25-Jun-2015,8136.35,529274,1078764.38,16024700,,25.05
2015-06-03,NIFTY,30-Jul-2015,8173.65,16894,34579.03,605000,,25.04
2015-06-03,NIFTY,27-Aug-2015,8223.2,6902,14202.17,141450,,25.02
2015-06-04,BANKNIFTY,25-Jun-2015,17748.2,153903,680237.76,2297650,,24.9
2015-06-04,BANKNIFTY,30-Jul-2015,17836.15,4648,20648.54,124550,,24.91
2015-06-04,BANKNIFTY,27-Aug-2015,17958.1,299,1340.33,9125,,24.96
2015-06-04,NIFTY,25-Jun-2015,8141.6,472806,959619.88,16256250,,24.93
2015-06-04,NIFTY,30-Jul-2015,8177.1,14334,29225.99,623275,,24.93
2015-06-04,NIFTY,27-Aug-2015,8228.0,6105,12522.98,154700,,24.93
2015-06-05,BANKNIFTY,25-Jun-2015,17536.8,125861,555827.34,2359725,,25.18
2015-06-05,BANKNIFTY,30-Jul-2015,17615.5,4147,18390.3,143000,,25.17
2015-06-05,BANKNIFTY,27-Aug-2015,17759.3,189,844.53,10100,,25.16
2015-06-05,NIFTY,25-Jun-2015,8114.25,540264,1100072.26,16334750,,25.09
2015-06-05,NIFTY,30-Jul-2015,8150.2,13969,28569.18,658475,,25.09
2015-06-05,NIFTY,27-Aug-2015,8202.45,3004,6184.98,156375,,25.1
2015-06-08,BANKNIFTY,25-Jun-2015,17410.65,105887,461355.11,2375950,,25.03
2015-06-08,BANKNIFTY,30-Jul-2015,17475.2,4008,17534.47,152675,,25.03
2015-06-08,BANKNIFTY,27-Aug-2015,17622.05,239,1053.89,10800,,25.02
2015-06-08,NIFTY,25-Jun-2015,8044.2,376842,759673.75,16246550,,25.06
2015-06-08,NIFTY,30-Jul-2015,8079.0,18554,37549.22,828425,,25.05
2015-06-08,NIFTY,27-Aug-2015,8126.95,2516,5124.03,160425,,25.06
2015-06-09,BANKNIFTY,25-Jun-2015,17495.55,104815,457774.5,2338425,,24.96
2015-06-09,BANKNIFTY,30-Jul-2015,17560.9,3245,14224.61,160350,,24.96
2015-06-09,BANKNIFTY,27-Aug-2015,17686.35,183,807.94,11650,,24.96
2015-06-09,NIFTY,25-Jun-2015,8030.6,385780,774570.09,16378950,,25.0
2015-06-09,NIFTY,30-Jul-2015,8059.9,14071,28361.32,835575,,25.01
2015-06-09,NIFTY,27-Aug-2015,8115.95,2054,4167.32,164275,,25.0
2015-06-10,BANKNIFTY,25-Jun-2015,17676.15,117951,521066.11,2199150,,24.99
2015-06-10,BANKNIFTY,30-Jul-2015,17739.95,3104,13765.29,169950,,25.0
2015-06-10,BANKNIFTY,27-Aug-2015,17863.65,252,1125.8,12375,,25.01
2015-06-10,NIFTY,25-Jun-2015,8120.05,517670,1048934.54,15408525,,24.95
2015-06-10,NIFTY,30-Jul-2015,8153.75,14691,29886.83,899775,,24.95
2015-06-10,NIFTY,27-Aug-2015,8202.15,3275,6706.56,167325,,24.97
2015-06-11,BANKNIFTY,25-Jun-2015,17274.75,168847,736818.42,2503075,,25.26
2015-06-11,BANKNIFTY,30-Jul-2015,17340.85,5863,25666.12,173150,,25.24
2015-06-11,BANKNIFTY,27-Aug-2015,17477.1,411,1813.73,12225,,25.25
2015-06-11,NIFTY,25-Jun-2015,7959.2,697716,1400580.92,16590775,,25.22
2015-06-11,NIFTY,30-Jul-2015,7993.25,28185,56746.71,1062150,,25.19
2015-06-11,NIFTY,27-Aug-2015,8045.15,3373,6840.5,179675,,25.21
